Country,City_ID,Population
KW,412800,139163
YE,415189,550602
IR,417594,100790
IR,418521,49143
IR,418571,29392
IR,418606,223450
IR,418710,277334
IR,418723,33630
IR,418851,49843
IR,418863,1547164
IR,418868,33607
IR,418896,37462
EG,419435,40010
BI,422232,19642
BI,423328,19740
BI,425378,331700
BI,425551,18041
BI,426272,23167
BI,426700,38458
BI,430569,21506
BI,430952,19443
BI,431748,71076
BI,433635,20893
TR,438400,17495
TR,442301,300000
TR,447273,19292
IQ,448149,38294
RU,452949,32373
LV,453754,26963
LV,454310,42644
LV,454432,85260
LV,454768,18348
LV,455898,17606
LV,456172,742572
LV,456202,38340
LV,457065,25818
LV,457954,85132
LV,459201,54088
LV,459279,61791
LV,459283,27078
LV,460413,111564
LV,460570,18198
RU,461699,29858
RU,461910,24978
RU,461920,16395
RU,462444,191366
RU,462522,17678
RU,462755,97200
RU,462822,19690
RU,462984,17887
RU,463082,57094
RU,463217,16019
RU,463340,24632
RU,463343,97900
RU,463355,100000
RU,463637,29268
RU,463824,41306
RU,463829,215727
RU,463835,99600
RU,463885,21117
RU,464101,42900
RU,464625,63579
RU,464687,24637
RU,464790,17789
RU,465543,42044
RU,466215,19906
RU,466806,279100
RU,466885,87814
RU,466989,19956
RU,466990,81015
RU,467120,23681
RU,467525,16404
RU,467854,19306
RU,467978,115688
RU,468063,15181
RU,468082,72643
RU,468250,85200
RU,468307,17978
RU,468390,45497
RU,468657,17359
RU,468671,18022
RU,468866,52706
RU,468902,606730
RU,469005,19557
RU,469178,27963
RU,469844,25078
RU,470252,53800
RU,470338,18746
RU,470444,61664
RU,470546,78633
RU,470666,39243
RU,470676,55500
RU,470734,39534
RU,471101,48224
RU,471430,98633
RU,471457,16509
RU,471656,77086
RU,472045,848752
RU,472231,323293
RU,472234,58000
RU,472278,70500
RU,472433,16276
RU,472459,294889
RU,472722,45673
RU,472750,17700
RU,472757,1011417
RU,472761,167731
RU,473021,20592
RU,473247,310024
RU,473249,317370
RU,473778,51721
RU,473788,39071
RU,475777,22451
RU,475881,15700
RU,475938,26300
RU,476062,32642
RU,476077,103149
RU,477192,35887
RU,477301,18549
RU,477494,58458
RU,477626,28771
RU,477656,19143
RU,478044,44088
RU,478071,25046
RU,478130,34001
RU,478317,19910
RU,478544,41644
RU,478581,41480
RU,479028,29028
RU,479123,640680
RU,479411,102187
RU,479532,37732
RU,479561,1033338
RU,479687,15118
RU,479704,45687
RU,479933,20104
RU,480060,400212
RU,480089,68829
RU,480122,43828
RU,480562,468825
RU,480685,16826
RU,480716,64234
RU,480876,15341
RU,481350,16100
RU,481605,23745
RU,481608,37591
RU,481964,40198
RU,481985,48546
RU,482260,28310
RU,482283,702879
RU,482965,53940
RU,483019,62075
RU,483029,64387
RU,483137,36015
RU,483495,21180
RU,483661,36546
RU,483883,24446
RU,484646,290933
RU,484856,19217
RU,484907,279056
RU,484972,189338
RU,485239,230139
RU,485432,17661
RU,485639,15733
RU,485660,22119
RU,485698,39727
RU,485871,17261
RU,485888,21059
RU,486071,20677
RU,486110,16215
RU,486665,16100
RU,486968,60999
RU,487095,15483
RU,487147,18636
RU,487495,267231
RU,487846,363064
RU,487928,9999
RU,488635,18785
RU,488742,30461
RU,488852,18539
RU,489088,34303
RU,489162,21256
RU,490067,17869
RU,490068,43309
RU,490172,68563
RU,490391,29343
RU,490466,20760
RU,490554,30731
RU,490996,58891
RU,491019,27419
RU,491023,100812
RU,491281,42174
RU,491351,15353
RU,491422,327608
RU,491480,20458
RU,491687,320991
RU,491882,32361
RU,492094,65196
RU,492162,36209
RU,492376,24357
RU,492448,18897
RU,492944,15632
RU,493160,61590
RU,493231,60705
RU,493316,15503
RU,493463,35220
RU,493702,59198
RU,494427,16159
RU,495062,21197
RU,495112,45194
RU,495206,19198
RU,495260,28065
RU,495344,113000
RU,495394,60700
RU,495518,30069
RU,495619,29800
RU,496012,22400
RU,496015,221312
RU,496267,22849
RU,496269,16569
RU,496275,33500
RU,496278,53921
RU,496285,194292
RU,496478,41281
RU,496519,43622
RU,496527,128158
RU,496638,109252
RU,496802,22361
RU,496934,36652
RU,497206,26257
RU,497218,23583
RU,497450,24300
RU,497610,18167
RU,497927,33354
RU,498418,49384
RU,498525,88000
RU,498677,863725
RU,498687,98830
RU,498698,303394
RU,498708,17413
RU,498817,4953219
RU,499099,1134730
RU,499161,61000
RU,499292,159893
RU,499452,46637
RU,499717,62246
RU,499975,19159
RU,500004,216724
RU,500047,22041
RU,500096,520173
RU,500299,49311
RU,500843,20000
RU,500886,44013
RU,501175,1074482
RU,501183,33803
RU,501215,64323
RU,501231,62000
RU,501283,56971
RU,501320,21951
RU,501730,27681
RU,502011,61785
RU,502018,78370
RU,502400,15529
RU,502540,20060
RU,502793,45957
RU,503550,142865
RU,503977,102816
RU,504003,82416
RU,504042,20072
RU,504341,201990
RU,504576,37329
RU,504831,19493
RU,504935,60800
RU,505014,20847
RU,505057,31849
RU,505060,17864
RU,505230,18300
RU,505259,33102
RU,505421,16896
RU,505806,18004
RU,506762,15092
RU,506763,17332
RU,507599,15867
RU,507624,28300
RU,508034,19600
RU,508101,179400
RU,508656,15100
RU,509052,16763
RU,509598,22072
RU,509697,15866
RU,509820,265025
RU,509987,33622
RU,510225,61973
RU,510364,15910
RU,510808,133600
RU,511196,982419
RU,511359,43489
RU,511565,512602
RU,511794,46113
RU,512023,60051
RU,512051,31133
RU,512053,26565
RU,512382,43634
RU,513042,17139
RU,513378,25900
RU,513883,50127
RU,513898,21397
RU,513911,22985
RU,514171,24500
RU,514198,34403
RU,514259,19563
RU,514706,23292
RU,514734,246836
RU,514796,19325
RU,515003,550204
RU,515012,324200
RU,515024,120000
RU,515083,71841
RU,515246,22693
RU,515267,25364
RU,515698,23670
RU,515804,15970
RU,515879,15000
RU,516215,137041
RU,516256,15395
RU,516436,107392
RU,516576,20525
RU,516647,22179
RU,516716,34451
RU,516931,21035
RU,517269,42571
RU,517716,37392
RU,517739,16932
RU,517766,17139
RU,517836,106186
RU,517842,22630
RU,517963,99478
RU,518255,241856
RU,518325,19342
RU,518383,24408
RU,518557,130982
RU,518602,20821
RU,518659,111800
RU,518682,36401
RU,518909,42900
RU,518970,166974
RU,518976,128468
RU,519062,19231
RU,519106,27610
RU,519336,15000
RU,519447,22165
RU,520068,115979
RU,520204,22600
RU,520494,381116
RU,520555,1284164
RU,520574,23835
RU,521118,234297
RU,521776,24300
RU,521874,16044
RU,522260,15596
RU,522301,18412
RU,522377,134345
RU,522410,17832
RU,522470,19186
RU,522594,25352
RU,522775,25349
RU,522941,28463
RU,522942,126805
RU,522945,19542
RU,523064,164131
RU,523198,17551
RU,523392,18041
RU,523405,33390
RU,523426,72632
RU,523523,272800
RU,523553,31715
RU,523750,509870
RU,523812,160542
RU,524294,126931
RU,524305,319263
RU,524640,47609
RU,524699,47270
RU,524712,31557
RU,524736,40823
RU,524809,25188
RU,524901,1000000
RU,525138,43311
RU,525162,29289
RU,525396,19852
RU,525404,49868
RU,526346,29341
RU,526480,76280
RU,526558,38527
RU,527012,58898
RU,527191,93499
RU,527361,25123
RU,527529,16858
RU,527579,22969
RU,527717,65362
RU,527740,15902
RU,527888,16551
RU,527968,16941
RU,528056,16407
RU,528109,30676
RU,528293,158451
RU,529073,32929
RU,529505,18817
RU,530849,32669
RU,531129,43400
RU,531820,18399
RU,532096,497959
RU,532288,413351
RU,532459,41392
RU,532615,154650
RU,532657,50619
RU,532675,68660
RU,532715,23570
RU,533543,32387
RU,533690,40114
RU,534015,22116
RU,534341,36778
RU,534560,22164
RU,534595,61772
RU,534701,52915
RU,534838,55939
RU,535121,515655
RU,535243,31100
RU,535334,23500
RU,535886,23369
RU,536156,15167
RU,536162,66263
RU,536200,38712
RU,536206,32508
RU,536518,22970
RU,536625,30000
RU,537107,16706
RU,537281,61945
RU,537345,20965
RU,537737,90480
RU,538138,28706
RU,538340,34058
RU,538416,29915
RU,538442,19818
RU,538560,409431
RU,538601,19173
RU,538836,47681
RU,538908,46600
RU,538913,20903
RU,539147,66389
RU,539283,65321
RU,539555,37622
RU,539689,16795
RU,539817,31596
RU,540030,25942
RU,540103,67242
RU,540251,57555
RU,540761,79599
RU,540771,42987
RU,541404,44133
RU,542000,43134
RU,542184,18185
RU,542199,43121
RU,542327,52689
RU,542334,16169
RU,542374,92932
RU,542420,649851
RU,542461,29009
RU,542463,25688
RU,542464,25841
RU,543018,22700
RU,543348,19500
RU,543436,21400
RU,543460,154224
RU,543508,19518
RU,543605,33077
RU,543633,26981
RU,543704,59180
RU,543728,19622
RU,543731,18300
RU,543737,27600
RU,543878,277656
RU,543899,30135
RU,544293,17836
RU,544370,42627
RU,544896,41665
RU,545277,18876
RU,545575,17151
RU,545626,34360
RU,545673,42239
RU,545788,17358
RU,546105,136076
RU,546230,147690
RU,546521,45912
RU,546672,28984
RU,547475,66336
RU,547523,80778
RU,547560,55206
RU,547840,50564
RU,547849,33411
RU,547875,21807
RU,548114,132771
RU,548278,30566
RU,548330,17975
RU,548391,29605
RU,548392,24678
RU,548395,90252
RU,548408,457383
RU,548410,39319
RU,548442,56190
RU,548506,25513
RU,548602,50566
RU,548605,92983
RU,548622,18393
RU,548625,34336
RU,548652,52070
RU,548658,31947
RU,549373,20872
RU,549424,20000
RU,549741,17494
RU,550280,142618
RU,550478,126829
RU,550671,18223
RU,550846,21685
RU,551487,1104738
RU,551794,19339
RU,551847,81752
RU,551891,35355
RU,551964,40084
RU,551986,16598
RU,552920,19757
RU,552924,20264
RU,552951,34511
RU,552977,15615
RU,553092,17363
RU,553152,45334
RU,553190,38431
RU,553216,49886
RU,553248,16191
RU,553287,128626
RU,553399,75814
RU,553915,338978
RU,554199,18685
RU,554233,139798
RU,554234,434954
RU,554397,27522
RU,554410,20449
RU,554599,43983
RU,554840,631038
RU,554894,42121
RU,555111,51085
RU,555312,420839
RU,555746,33390
RU,555980,70421
RU,556230,29073
RU,556283,19737
RU,556320,28779
RU,556951,22970
RU,557469,22033
RU,557775,62746
RU,557882,28690
RU,558066,34953
RU,558082,66079
RU,558118,32769
RU,558146,87000
RU,558209,26605
RU,558236,16133
RU,558312,47413
RU,558418,226100
RU,558799,17220
RU,559317,28078
RU,559320,35075
RU,559654,19509
RU,559678,31788
RU,560756,16056
RU,561347,100676
RU,561515,15169
RU,561627,72649
RU,561667,50715
RU,561731,41619
RU,561762,18618
RU,561887,89761
RU,562161,18594
RU,562237,28879
RU,562309,38380
RU,562319,52255
RU,562321,53212
RU,562389,40882
RU,563379,56000
RU,563464,196011
RU,563472,17665
RU,563514,106971
RU,563522,20000
RU,563523,144387
RU,563524,20724
RU,563551,25549
RU,563705,41146
RU,563708,256537
RU,563719,31087
RU,563822,33200
RU,564654,15217
RU,564719,60604
RU,565289,15469
RU,565290,31968
RU,565348,50850
RU,565381,53887
RU,565614,68259
RU,565778,36972
RU,565955,61607
RU,566155,15700
RU,566181,34573
RU,566199,132226
RU,566384,32451
RU,566532,105965
RU,566854,27001
RU,567006,23952
RU,567109,22913
RU,567183,16808
RU,567290,27835
RU,567434,50205
RU,567774,17377
RU,567990,62200
RU,568012,22000
RU,568587,15261
RU,568595,45187
RU,568608,35942
RU,568808,20483
RU,569154,116224
RU,569223,311850
RU,569591,15000
RU,569639,18429
RU,569696,446781
RU,569742,86712
RU,569955,70147
RU,570427,87714
RU,570479,62689
RU,570508,26486
RU,570563,28581
RU,571155,20266
RU,571159,53511
RU,571170,91900
RU,571306,67962
RU,571420,22309
RU,571476,427236
RU,571557,18645
RU,572154,56571
RU,572525,68597
RU,572665,60647
RU,575349,25142
RU,575410,17366
RU,575457,15048
RU,575560,36652
RU,575591,30216
RU,575948,20587
RU,576116,34238
RU,576172,35995
RU,576317,41014
RU,576566,28114
RU,576590,23736
RU,576697,35604
RU,577206,167748
RU,577881,70468
RU,577893,54526
RU,577901,18007
RU,578072,345289
RU,578091,15300
RU,578120,62582
RU,578155,47521
RU,578169,17997
RU,578534,17493
RU,578638,22982
RU,578740,109962
RU,578931,18547
RU,579432,16618
RU,579460,98107
RU,579464,150103
RU,579492,199572
RU,579514,63083
RU,579529,24232
RU,579574,37519
RU,579738,21762
RU,579771,15300
RU,580054,82133
RU,580218,18370
RU,580420,27554
RU,580497,502533
RU,580660,33006
RU,580716,15838
RU,580724,109479
RU,580850,17243
RU,580922,199548
RU,581049,356051
RU,581126,28100
RU,581179,18313
RU,581313,40451
RU,581321,17780
RU,581357,61186
RU,581671,19148
RU,582182,53600
RU,582432,140437
RU,582750,66885
RU,582956,39848
RU,582993,28006
RU,583041,15486
RU,583350,64088
RU,583437,42156
RU,583673,38871
RU,583785,19468
RU,583798,44551
RU,583983,18601
RU,584126,18209
RU,584243,70200
RU,584298,16779
RU,584441,34668
RU,584471,21195
AZ,584596,18277
AZ,584614,21396
AZ,584649,53716
AZ,584716,17816
AZ,584717,37175
AZ,584791,15741
AZ,584871,18185
AZ,584923,265150
AZ,585103,72989
AZ,585152,35421
AZ,585156,29403
AZ,585170,62191
AZ,585184,20996
AZ,585187,28075
AZ,585220,16022
AZ,585221,22405
AZ,585225,23102
AZ,585226,18903
AZ,585379,19019
AZ,585514,95453
AZ,585557,40092
AZ,585568,15267
AZ,585630,30694
AZ,586427,35348
AZ,586429,36293
AZ,586523,303268
AZ,586925,24795
AZ,586968,24596
AZ,587057,37372
AZ,587078,42194
AZ,587084,1116513
AZ,587261,26798
AZ,587361,17209
AZ,587378,23528
AZ,587384,34989
EE,587577,20309
EE,588335,101092
EE,588409,9999
EE,588686,16672
EE,589165,16736
EE,589580,44192
EE,590031,66980
EE,590447,16630
EE,591260,46060
LT,593063,28348
LT,593116,542366
LT,593672,33240
LT,593733,28659
LT,593926,30098
LT,593959,27662
LT,594656,21760
LT,594739,130587
LT,595213,16255
LT,595449,19914
LT,595689,23381
LT,596128,117395
LT,596238,17796
LT,597188,41309
LT,597231,47613
LT,597989,22236
LT,598098,192307
LT,598272,31980
LT,598316,374643
LT,598818,34993
LT,599506,15949
LT,599757,17791
LT,601084,70747
UZ,601294,230006
UZ,601339,50000
UZ,601417,59122
TM,601475,16635
TM,601594,68292
TM,601608,30000
TM,601661,21159
TM,601734,166500
SE,602150,74005
SE,602913,30839
SE,603570,22044
SE,604490,45551
SE,605155,18154
SE,606531,18225
KZ,608668,200000
KZ,608679,28196
KZ,609123,51216
KZ,609404,23715
KZ,609655,451800
KZ,609924,18760
KZ,610445,19260
KZ,610529,180000
KZ,610611,262457
KZ,610612,147443
KZ,610613,34799
GE,610824,73006
GE,610864,25891
RU,611182,16800
GE,611403,30000
GE,611583,17847
GE,611694,21800
GE,611717,1049498
GE,611847,81546
GE,612053,27752
GE,612126,28748
GE,612287,50000
GE,612366,47149
GE,612652,15517
GE,613074,18755
UA,613273,27695
GE,613607,178338
GE,613762,18600
GE,613988,27811
GE,614455,46676
GE,615532,121806
GE,615860,17298
GE,615912,26636
AM,616052,1093485
AM,616062,49513
AM,616199,15059
AM,616250,17083
AM,616435,18911
AM,616530,101098
AM,616599,21680
AM,616629,40795
AM,616631,25963
AM,616635,148381
UA,616743,62315
AM,616877,18779
AM,617026,35673
MD,617076,22872
MD,617180,34422
MD,617239,157000
MD,617302,19225
MD,617345,15479
MD,617367,27423
MD,617381,15356
MD,617486,55455
MD,617638,24918
MD,618120,21690
MD,618329,16759
MD,618365,23254
MD,618370,16080
MD,618405,22911
MD,618426,635994
MD,618450,22700
MD,618456,34492
MD,618577,110175
MD,618605,125000
BY,618800,61007
BY,618806,73089
BY,620127,15000
BY,620181,30000
BY,620391,47300
BY,621074,71250
BY,621266,15500
BY,621713,36900
BY,621741,62228
BY,621754,51434
BY,622113,15700
BY,622428,101614
BY,622739,34700
BY,622794,65400
BY,622997,19135
BY,623317,82258
BY,623549,130777
BY,623760,20218
BY,624034,34591
BY,624079,125347
BY,624400,120000
BY,624784,100885
BY,624785,30748
BY,625144,1742124
BY,625324,112137
BY,625367,16102
BY,625409,20100
BY,625625,101300
BY,625665,15000
BY,625743,17400
BY,625818,25000
BY,626081,98036
BY,626450,27681
BY,627083,17000
BY,627145,50691
BY,627751,37190
BY,627800,24200
BY,627904,317365
BY,627905,33897
BY,627907,480951
BY,627908,22000
BY,628634,24609
BY,629018,19083
BY,629447,17500
BY,629454,29645
BY,629634,300715
BY,630376,100000
BY,630429,168772
BY,630468,220517
FI,630752,22140
FI,631707,26280
FI,632370,22365
FI,632453,190058
FI,632672,20376
FI,632978,57014
FI,633221,16226
FI,633591,34725
FI,633679,175945
FI,634093,21236
FI,634963,202687
FI,636947,20209
FI,637067,19430
FI,637219,32149
FI,637292,27353
FI,637948,24900
FI,638936,34781
FI,639406,26451
FI,639734,36550
FI,640124,23597
FI,640276,22217
FI,640999,76772
FI,641489,15615
FI,643492,128618
FI,644171,37073
FI,644450,28676
FI,646005,46550
FI,646723,18074
FI,647751,35960
FI,648056,15258
FI,648366,18096
FI,648738,17093
FI,648900,59276
FI,649360,98826
FI,649630,32920
FI,649919,19986
FI,649924,17400
FI,650224,89104
FI,650859,31133
FI,650946,54616
FI,651299,17176
FI,651943,35586
FI,653185,31347
FI,653281,22641
FI,654137,22867
FI,654440,24291
FI,654899,35375
FI,655130,21684
FI,655194,85026
FI,655808,53388
FI,655958,38148
FI,656073,15698
FI,656083,15261
FI,656130,19238
FI,656688,29615
FI,656820,22588
FI,656913,43515
FI,657530,20405
FI,658225,558457
FI,658288,20849
FI,658629,17298
FI,659169,21712
FI,659180,47261
FI,659935,17852
FI,660158,229527
FI,660561,47192
FI,661164,16779
RO,662187,15228
RO,662334,63232
RO,662432,28869
RO,662476,30323
RO,662699,16321
RO,663100,16054
RO,663118,69225
RO,664074,16770
RO,664437,28783
RO,664460,54586
RO,664518,92475
RO,665000,20067
RO,665003,20473
RO,665004,146863
RO,665010,97179
RO,665024,88435
RO,665087,315053
RO,665355,41154
RO,665850,105796
RO,666767,78988
RO,667101,15721
RO,667227,40653
RO,667268,151894
RO,667303,60677
RO,667526,27246
RO,667873,112490
RO,668129,17561
RO,668314,29918
RO,668605,30774
RO,668732,67819
RO,668828,15253
RO,668872,107558
RO,668873,38526
RO,668954,81228
RO,668995,35490
RO,669289,27241
RO,669870,15279
RO,670474,228851
RO,670609,167669
RO,670889,102688
RO,670938,44187
RO,670969,25234
RO,671382,16206
RO,671757,20763
RO,671768,206614
RO,671832,26356
RO,671964,36532
RO,672024,15316
RO,672486,33106
RO,672757,22319
RO,672862,20596
RO,672926,23981
RO,673033,15532
RO,673441,41282
RO,673634,53040
RO,673636,43315
RO,673816,18935
RO,673921,39619
RO,674295,30488
RO,674531,43243
RO,674541,17165
RO,675810,318012
RO,675892,29129
RO,675918,69136
RO,676527,15728
RO,677106,69067
RO,677429,23741
RO,677458,19777
RO,677697,294087
RO,677742,15037
RO,678015,105112
RO,678261,18995
RO,678306,32866
RO,678459,29576
RO,678499,34034
RO,678817,102346
RO,678978,20630
RO,679065,30776
RO,679452,67802
RO,679550,38033
RO,679907,32178
RO,679995,24734
RO,680332,304142
RO,680897,20047
RO,680963,303399
RO,681017,23729
RO,681179,24188
RO,681290,316748
RO,681502,15042
RO,681845,19765
RO,681865,26457
RO,682321,18502
RO,682685,22583
RO,682729,27521
RO,682747,33761
RO,683034,18643
RO,683123,130954
RO,683365,18395
RO,683394,20691
RO,683506,15000
RO,683760,17949
RO,683844,276088
RO,683902,213569
RO,683974,15988
RO,684039,114783
RO,684156,26966
RO,684490,16349
RO,684612,20371
RO,684657,81318
RO,684802,67818
RO,685586,20626
RO,685785,19599
RO,685811,19869
RO,685823,16746
RO,685826,136553
RO,685948,171396
RO,686254,169065
RO,686502,49346
RO,686578,66085
RO,686590,28341
RO,686669,17298
UA,686729,15012
UA,686803,19161
UA,686818,19121
UA,686875,27722
UA,686896,22608
UA,686919,28318
UA,686928,16095
UA,686967,282192
UA,687116,35960
UA,687196,51559
UA,687245,15264
UA,687432,23697
UA,687700,796217
UA,687997,25000
UA,688105,9999
UA,688148,104101
UA,688373,37600
UA,688533,79509
UA,688587,22779
UA,688723,22080
UA,688746,27600
UA,688860,42248
UA,689198,23731
UA,689304,19486
UA,689378,38256
UA,689487,33183
UA,689558,352115
UA,690312,19407
UA,690412,39700
UA,690548,117878
UA,690688,87658
UA,691016,16136
UA,691037,28800
UA,691179,26600
UA,691374,68037
UA,691469,34926
UA,691650,235676
UA,691999,130000
UA,692087,47946
UA,692105,68000
UA,692118,18770
UA,692129,16507
UA,692194,294456
UA,692372,61404
UA,692632,20087
UA,692818,33897
UA,692832,22000
UA,692975,84425
UA,693301,21451
UA,693381,55587
UA,693457,67530
UA,693468,124800
UA,693581,33080
UA,693615,17452
UA,693709,19404
UA,693796,31900
UA,693805,358108
UA,693920,18689
UA,693942,85432
UA,694216,46419
UA,694382,71700
UA,694423,379200
UA,694792,27097
UA,694864,35197
UA,694910,28322
RU,695019,17007
UA,695274,62993
UA,695344,17615
UA,695379,53600
UA,695464,48570
UA,695594,255106
UA,695670,19719
UA,695912,15252
UA,695965,20459
UA,696008,20000
UA,696108,62823
UA,696566,25442
UA,696643,317847
UA,696660,22348
UA,696677,21380
UA,696943,17103
UA,697183,16089
UA,697592,41480
UA,697593,70746
UA,697637,36527
UA,697650,29220
UA,697889,115932
UA,698131,16398
UA,698428,17287
UA,698625,103000
UA,698740,1001558
UA,698770,16300
UA,698782,31557
UA,698953,15646
UA,699035,57800
UA,699078,18633
UA,699445,73100
UA,699553,55925
UA,699839,50672
UA,699917,15164
UA,699942,75499
UA,700019,72534
UA,700051,130500
UA,700261,33063
UA,700507,20154
UA,700569,510840
UA,700646,81633
UA,700829,25654
UA,700918,32500
UA,700997,30000
UA,701075,41377
UA,701347,23679
UA,701404,158000
UA,701822,481626
UA,701855,50443
UA,702116,27068
UA,702320,15000
UA,702417,22545
UA,702550,15000
UA,702563,18830
UA,702569,213661
UA,702658,452000
UA,702723,52600
UA,702760,62311
UA,702972,111600
UA,703428,21393
UA,703448,2514227
UA,703464,40000
UA,703646,20700
UA,703845,9999
UA,704000,24115
UA,704138,23538
UA,704143,21000
UA,704147,227494
UA,704202,90005
UA,704204,28200
UA,704362,30700
UA,704388,21426
UA,704403,49352
UA,704422,68263
UA,704492,19815
UA,704508,173700
UA,704608,19738
UA,704617,66400
UA,704679,40664
UA,704858,19000
UA,704885,25099
UA,704901,65000
UA,705104,91259
UA,705135,91798
UA,705183,15825
UA,705392,61781
UA,705730,16509
UA,705809,40000
UA,705812,249454
UA,705883,21754
UA,706165,27999
UA,706369,398346
UA,706380,28136
UA,706448,15000
UA,706466,64000
UA,706483,1430885
UA,706524,152195
UA,706571,25645
UA,706749,17226
UA,706900,25666
UA,706950,100000
UA,707099,67698
